id,city,date,player_of_match,venue,neutral_venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,eliminator,method,umpire1,umpire2
733977.0,Bangalore,2014-05-04,AB de Villiers,venue,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,4.0,N,,HDPK Dharmasena,VA Kulkarni
733979.0,Ahmedabad,2014-05-05,PV Tambe,venue,0,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,runs,10.0,N,,NJ Llong,CK Nandan
733981.0,Delhi,2014-05-05,DR Smith,venue,0,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,runs,8.0,N,,RM Deshpande,BNJ Oxenford
733983.0,Mumbai,2014-05-06,RG Sharma,venue,0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,runs,19.0,N,,S Ravi,K Srinath
733985.0,Cuttack,2014-05-07,GJ Maxwell,venue,0,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Kings XI Punjab,runs,8.0,N,,HDPK Dharmasena,C Shamshuddin
733987.0,Delhi,2014-05-07,G Gambhir,venue,0,Delhi Capitals,Kolkata Knight Riders,Delhi Daredevils,bat,Kolkata Knight Riders,runs,44.0,N,,BNJ Oxenford,PG Pathak
733989.0,Ahmedabad,2014-05-08,B Kumar,venue,0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Sunrisers Hyderabad,runs,32.0,N,,AK Chaudhary,NJ Llong
733991.0,Bangalore,2014-05-09,Sandeep Sharma,venue,0,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,Kings XI Punjab,runs,32.0,N,,S Ravi,K Srinath
733993.0,Delhi,2014-05-10,DW Steyn,venue,0,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,runs,8.0,N,D/L,RM Deshpande,BNJ Oxenford
733995.0,Mumbai,2014-05-10,DR Smith,venue,0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,runs,4.0,N,,HDPK Dharmasena,VA Kulkarni
733997.0,Cuttack,2014-05-11,G Gambhir,venue,0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,9.0,N,,NJ Llong,CK Nandan
733999.0,Bangalore,2014-05-11,JP Faulkner,venue,0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Rajasthan Royals,runs,5.0,N,,S Ravi,RJ Tucker
734001.0,Hyderabad,2014-05-12,AT Rayudu,venue,0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,runs,7.0,N,,HDPK Dharmasena,VA Kulkarni
734003.0,Ranchi,2014-05-13,RA Jadeja,venue,0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,runs,5.0,N,,BNJ Oxenford,C Shamshuddin
734005.0,Bangalore,2014-05-13,Yuvraj Singh,venue,0,Royal Challengers Bangalore,Delhi Capitals,Delhi Daredevils,field,Royal Challengers Bangalore,runs,16.0,N,,K Srinath,RJ Tucker
734007.0,Hyderabad,2014-05-14,WP Saha,venue,0,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,runs,6.0,N,,VA Kulkarni,PG Pathak
734009.0,Cuttack,2014-05-14,RV Uthappa,venue,0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,6.0,N,,AK Chaudhary,NJ Llong
734011.0,Ahmedabad,2014-05-15,AM Rahane,venue,0,Rajasthan Royals,Delhi Capitals,Delhi Daredevils,field,Rajasthan Royals,runs,62.0,N,,S Ravi,RJ Tucker
734013.0,Ranchi,2014-05-18,AB de Villiers,venue,0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Royal Challengers Bangalore,runs,5.0,N,,BNJ Oxenford,C Shamshuddin
734015.0,Hyderabad,2014-05-18,UT Yadav,venue,0,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,runs,7.0,N,,NJ Llong,CK Nandan
734017.0,Ahmedabad,2014-05-19,MEK Hussey,venue,0,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,25.0,N,,S Ravi,RJ Tucker
734019.0,Delhi,2014-05-19,AR Patel,venue,0,Delhi Capitals,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,runs,4.0,N,,HDPK Dharmasena,PG Pathak
734021.0,Hyderabad,2014-05-20,DA Warner,venue,0,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Sunrisers Hyderabad,runs,7.0,N,,AK Chaudhary,NJ Llong
734023.0,Kolkata,2014-05-20,RV Uthappa,venue,0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,8.0,N,,RM Deshpande,C Shamshuddin
734025.0,Chandigarh,2014-05-21,LMP Simmons,venue,0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,runs,7.0,N,,HDPK Dharmasena,VA Kulkarni
734027.0,Kolkata,2014-05-22,RV Uthappa,venue,0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,runs,30.0,N,,AK Chaudhary,CK Nandan
734029.0,Ranchi,2014-05-22,DA Warner,venue,0,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,runs,6.0,N,,BNJ Oxenford,C Shamshuddin
734031.0,Mumbai,2014-05-23,MEK Hussey,venue,0,Mumbai Indians,Delhi Capitals,Delhi Daredevils,field,Mumbai Indians,runs,15.0,N,,S Ravi,RJ Tucker
734033.0,Chandigarh,2014-05-23,SE Marsh,venue,0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,runs,16.0,N,,HDPK Dharmasena,PG Pathak
734035.0,Kolkata,2014-05-24,YK Pathan,venue,0,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,8.0,N,,RM Deshpande,NJ Llong
734037.0,Bangalore,2014-05-24,MS Dhoni,venue,0,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,runs,4.0,N,,AK Chaudhary,BNJ Oxenford
734039.0,Chandigarh,2014-05-25,M Vohra,venue,0,Kings XI Punjab,Delhi Capitals,Kings XI Punjab,field,Kings XI Punjab,runs,7.0,N,,HDPK Dharmasena,VA Kulkarni
734041.0,Mumbai,2014-05-25,CJ Anderson,venue,0,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,Mumbai Indians,runs,5.0,N,,K Srinath,RJ Tucker
734043.0,Kolkata,2014-05-27,UT Yadav,venue,0,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,field,Kolkata Knight Riders,runs,28.0,N,,NJ Llong,S Ravi
734045.0,Mumbai,2014-05-28,SK Raina,venue,0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,runs,7.0,N,,VA Kulkarni,BNJ Oxenford
734047.0,Mumbai,2014-05-30,V Sehwag,venue,0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,Kings XI Punjab,runs,24.0,N,,HDPK Dharmasena,RJ Tucker
734049.0,Bangalore,2014-06-01,MK Pandey,venue,0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,3.0,N,,HDPK Dharmasena,BNJ Oxenford
829705.0,Kolkata,2015-04-08,M Morkel,venue,0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,7.0,N,,S Ravi,C Shamshuddin
829707.0,Chennai,2015-04-09,A Nehra,venue,0,Chennai Super Kings,Delhi Capitals,Delhi Daredevils,field,Chennai Super Kings,runs,1.0,N,,RK Illingworth,VA Kulkarni
829709.0,Pune,2015-04-10,JP Faulkner,venue,0,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,Rajasthan Royals,runs,26.0,N,,SD Fry,CB Gaffaney
829711.0,Chennai,2015-04-11,BB McCullum,venue,0,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,runs,45.0,N,,RK Illingworth,VA Kulkarni
829713.0,Kolkata,2015-04-11,CH Gayle,venue,0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,3.0,N,,S Ravi,C Shamshuddin
829715.0,Delhi,2015-04-12,DJ Hooda,venue,0,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,runs,3.0,N,,SD Fry,CB Gaffaney
829717.0,Mumbai,2015-04-12,GJ Bailey,venue,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Kings XI Punjab,runs,18.0,N,,AK Chaudhary,K Srinivasan
829719.0,Bangalore,2015-04-13,DA Warner,venue,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,runs,8.0,N,,RM Deshpande,RK Illingworth
829721.0,Ahmedabad,2015-04-14,SPD Smith,venue,0,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Rajasthan Royals,runs,7.0,N,,AK Chaudhary,SD Fry
829723.0,Pune,2015-04-15,MA Agarwal,venue,0,Kings XI Punjab,Delhi Capitals,Kings XI Punjab,bat,Delhi Capitals,runs,7.0,N,,CB Gaffaney,M Erasmus
829725.0,Visakhapatnam,2015-04-16,AM Rahane,venue,0,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,runs,5.0,N,,PG Pathak,K Srinath
829727.0,Mumbai,2015-04-17,A Nehra,venue,0,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Chennai Super Kings,runs,6.0,N,,AK Chaudhary,S Ravi
829729.0,Visakhapatnam,2015-04-18,JP Duminy,venue,0,Sunrisers Hyderabad,Delhi Capitals,Delhi Daredevils,bat,Delhi Capitals,runs,6.0,N,,PG Pathak,M Erasmus
829731.0,Pune,2015-04-18,AD Russell,venue,0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,4.0,N,,SD Fry,S Ravi
829733.0,Ahmedabad,2015-04-19,AM Rahane,venue,0,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,Rajasthan Royals,runs,4.0,N,,AK Chaudhary,CK Nandan
829735.0,Bangalore,2015-04-19,Harbhajan Singh,venue,0,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,runs,8.0,N,,RK Illingworth,M Erasmus
829737.0,Delhi,2015-04-20,UT Yadav,venue,0,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,18.0,N,,SD Fry,VA Kulkarni
829739.0,Ahmedabad,2015-04-21,SE Marsh,venue,0,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,,runs,6.0,N,,M Erasmus,CB Gaffaney
829741.0,Bangalore,2015-04-22,SK Raina,venue,0,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,Chennai Super Kings,runs,,Y,,JD Cloete,S Ravi
829743.0,Visakhapatnam,2015-04-22,DA Warner,venue,0,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,runs,16.0,N,D/L,RK Illingworth,VA Kulkarni
829745.0,Delhi,2015-04-23,SS Iyer,venue,0,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Delhi Capitals,runs,27.0,N,,SD Fry,C Shamshuddin
829747.0,Ahmedabad,2015-04-24,MA Starc,venue,0,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,37.0,N,,M Erasmus,CK Nandan
829749.0,Chennai,2015-04-25,BB McCullum,venue,0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,9.0,N,,JD Cloete,S Ravi
829751.0,Mumbai,2015-04-25,SL Malinga,venue,0,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,runs,20.0,N,,HDPK Dharmasena,CB Gaffaney
829753.0,Delhi,2015-04-26,VR Aaron,venue,0,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,97.0,N,,M Erasmus,C Shamshuddin
829757.0,Chandigarh,2015-04-27,TA Boult,venue,0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,Sunrisers Hyderabad,runs,10.0,N,,HDPK Dharmasena,S Ravi
829759.0,Chennai,2015-04-28,DJ Bravo,venue,0,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,runs,20.0,N,,RM Deshpande,CB Gaffaney
829761.0,Bangalore,2015-04-29,,venue,0,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,,runs,13.0,N,,JD Cloete,M Erasmus
829763.0,Kolkata,2015-04-30,AD Russell,venue,0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,,,,AK Chaudhary,PG Pathak
829765.0,Delhi,2015-05-01,NM Coulter-Nile,venue,0,Delhi Capitals,Kings XI Punjab,Delhi Daredevils,field,Delhi Capitals,runs,2.0,N,,RK Illingworth,VA Kulkarni
829767.0,Mumbai,2015-05-01,AT Rayudu,venue,0,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,runs,9.0,N,,HDPK Dharmasena,S Ravi
829769.0,Bangalore,2015-05-02,Mandeep Singh,venue,0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,8.0,N,,JD Cloete,CK Nandan
829771.0,Hyderabad,2015-05-02,DA Warner,venue,0,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Sunrisers Hyderabad,runs,7.0,N,,AK Chaudhary,PG Pathak
829773.0,Chandigarh,2015-05-03,LMP Simmons,venue,0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,22.0,N,,RK Illingworth,K Srinivasan
829775.0,Mumbai,2015-05-03,AM Rahane,venue,0,Rajasthan Royals,Delhi Capitals,Delhi Daredevils,field,Rajasthan Royals,runs,23.0,N,,HDPK Dharmasena,VA Kulkarni
829777.0,Kolkata,2015-05-04,UT Yadav,venue,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,14.0,N,,AK Chaudhary,CB Gaffaney
829779.0,Chennai,2015-05-04,SK Raina,venue,0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,runs,24.0,N,,C Shamshuddin,K Srinath
829781.0,Mumbai,2015-05-05,Harbhajan Singh,venue,0,Mumbai Indians,Delhi Capitals,Delhi Daredevils,bat,Mumbai Indians,runs,35.0,N,,HDPK Dharmasena,M Erasmus
829783.0,Bangalore,2015-05-06,CH Gayle,venue,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,runs,5.0,N,,RK Illingworth,CB Gaffaney
829785.0,Kolkata,2015-05-07,PP Chawla,venue,0,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,138.0,N,,AK Chaudhary,VA Kulkarni
829787.0,Mumbai,2015-05-07,EJG Morgan,venue,0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Sunrisers Hyderabad,runs,7.0,N,,JD Cloete,C Shamshuddin
829789.0,Chennai,2015-05-08,HH Pandya,venue,0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Mumbai Indians,runs,6.0,N,,CB Gaffaney,CK Nandan
829791.0,Kolkata,2015-05-09,AD Russell,venue,0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,Kolkata Knight Riders,runs,1.0,N,,AK Chaudhary,HDPK Dharmasena
829793.0,Raipur,2015-05-09,MC Henriques,venue,0,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,6.0,N,,VA Kulkarni,S Ravi
829795.0,Mumbai,2015-05-10,AB de Villiers,venue,0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,39.0,N,,JD Cloete,C Shamshuddin
829797.0,Chennai,2015-05-10,RA Jadeja,venue,0,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,runs,12.0,N,,M Erasmus,CK Nandan
829799.0,Hyderabad,2015-05-11,DA Warner,venue,0,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,5.0,N,,AK Chaudhary,HDPK Dharmasena
829801.0,Raipur,2015-05-12,Z Khan,venue,0,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,bat,Delhi Capitals,runs,6.0,N,,RK Illingworth,VA Kulkarni
829803.0,Chandigarh,2015-05-13,AR Patel,venue,0,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kings XI Punjab,runs,22.0,N,,JD Cloete,C Shamshuddin
829805.0,Mumbai,2015-05-14,HH Pandya,venue,0,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,runs,5.0,N,,RK Illingworth,VA Kulkarni
829807.0,Hyderabad,2015-05-15,V Kohli,venue,0,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,Royal Challengers Bangalore,runs,6.0,N,D/L,AK Chaudhary,HDPK Dharmasena
829809.0,Chandigarh,2015-05-16,P Negi,venue,0,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,Chennai Super Kings,runs,7.0,N,,CK Nandan,C Shamshuddin
829811.0,Mumbai,2015-05-16,SR Watson,venue,0,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Rajasthan Royals,runs,9.0,N,,RM Deshpande,RK Illingworth
829813.0,Bangalore,2015-05-17,,venue,0,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,field,,runs,,,,HDPK Dharmasena,K Srinivasan
829815.0,Hyderabad,2015-05-17,MJ McClenaghan,venue,0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,runs,9.0,N,,CB Gaffaney,K Srinath
829817.0,Mumbai,2015-05-19,KA Pollard,venue,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,25.0,N,,HDPK Dharmasena,RK Illingworth
829819.0,Pune,2015-05-20,AB de Villiers,venue,0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,71.0,N,,AK Chaudhary,C Shamshuddin
829821.0,Ranchi,2015-05-22,A Nehra,venue,0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,runs,3.0,N,,AK Chaudhary,CB Gaffaney
829823.0,Kolkata,2015-05-24,RG Sharma,venue,0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,runs,41.0,N,,HDPK Dharmasena,RK Illingworth
980901.0,Mumbai,2016-04-09,AM Rahane,venue,0,Mumbai Indians,Rising Pune Supergiants,Mumbai Indians,bat,Rising Pune Supergiants,runs,9.0,N,,HDPK Dharmasena,CK Nandan
980903.0,Kolkata,2016-04-10,AD Russell,venue,0,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,9.0,N,,S Ravi,C Shamshuddin
980905.0,Chandigarh,2016-04-11,AJ Finch,venue,0,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,runs,5.0,N,,AK Chaudhary,VA Kulkarni
980907.0,Bangalore,2016-04-12,AB de Villiers,venue,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,runs,45.0,N,,HDPK Dharmasena,VK Sharma
980909.0,Kolkata,2016-04-13,RG Sharma,venue,0,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,runs,6.0,N,,Nitin Menon,S Ravi
980911.0,Rajkot,2016-04-14,AJ Finch,venue,0,Gujarat Lions,Rising Pune Supergiants,Rising Pune Supergiants,bat,Gujarat Lions,runs,7.0,N,,VA Kulkarni,CK Nandan
980913.0,Delhi,2016-04-15,A Mishra,venue,0,Delhi Capitals,Kings XI Punjab,Delhi Daredevils,field,Delhi Capitals,runs,8.0,N,,S Ravi,C Shamshuddin
980915.0,Hyderabad,2016-04-16,G Gambhir,venue,0,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,runs,8.0,N,,AK Chaudhary,CK Nandan
980917.0,Mumbai,2016-04-16,AJ Finch,venue,0,Mumbai Indians,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,runs,3.0,N,,HDPK Dharmasena,VK Sharma
980919.0,Chandigarh,2016-04-17,M Vohra,venue,0,Kings XI Punjab,Rising Pune Supergiants,Rising Pune Supergiants,bat,Kings XI Punjab,runs,6.0,N,,S Ravi,C Shamshuddin
980921.0,Bangalore,2016-04-17,Q de Kock,venue,0,Royal Challengers Bangalore,Delhi Capitals,Delhi Daredevils,field,Delhi Capitals,runs,7.0,N,,VA Kulkarni,A Nand Kishore
980923.0,Hyderabad,2016-04-18,DA Warner,venue,0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Sunrisers Hyderabad,runs,7.0,N,,HDPK Dharmasena,VK Sharma
980925.0,Chandigarh,2016-04-19,RV Uthappa,venue,0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,6.0,N,,S Ravi,C Shamshuddin
980927.0,Mumbai,2016-04-20,RG Sharma,venue,0,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Mumbai Indians,runs,6.0,N,,AK Chaudhary,CK Nandan
980929.0,Rajkot,2016-04-21,B Kumar,venue,0,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,runs,10.0,N,,K Bharatan,HDPK Dharmasena
980931.0,Pune,2016-04-22,AB de Villiers,venue,0,Rising Pune Supergiants,Royal Challengers Bangalore,Rising Pune Supergiants,field,Royal Challengers Bangalore,runs,13.0,N,,CB Gaffaney,VK Sharma
980933.0,Delhi,2016-04-23,SV Samson,venue,0,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Delhi Capitals,runs,10.0,N,,S Ravi,C Shamshuddin
980935.0,Hyderabad,2016-04-23,Mustafizur Rahman,venue,0,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,field,Sunrisers Hyderabad,runs,5.0,N,,AK Chaudhary,CK Nandan
980937.0,Rajkot,2016-04-24,V Kohli,venue,0,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Gujarat Lions,runs,6.0,N,,K Bharatan,BNJ Oxenford
980939.0,Pune,2016-04-24,SA Yadav,venue,0,Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,2.0,N,,CB Gaffaney,A Nand Kishore
980941.0,Chandigarh,2016-04-25,PA Patel,venue,0,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,field,Mumbai Indians,runs,25.0,N,,Nitin Menon,RJ Tucker
980943.0,Hyderabad,2016-04-26,AB Dinda,venue,0,Sunrisers Hyderabad,Rising Pune Supergiants,Rising Pune Supergiants,field,Rising Pune Supergiants,runs,34.0,N,D/L,AY Dandekar,CK Nandan
980945.0,Delhi,2016-04-27,CH Morris,venue,0,Delhi Capitals,Gujarat Lions,Delhi Daredevils,field,Gujarat Lions,runs,1.0,N,,M Erasmus,S Ravi
980947.0,Mumbai,2016-04-28,RG Sharma,venue,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,runs,6.0,N,,Nitin Menon,RJ Tucker
980949.0,Pune,2016-04-29,DR Smith,venue,0,Rising Pune Supergiants,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,runs,3.0,N,,CB Gaffaney,BNJ Oxenford
980951.0,Hyderabad,2016-04-30,DA Warner,venue,0,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,runs,27.0,N,,AK Chaudhary,M Erasmus
980953.0,Delhi,2016-04-30,CR Brathwaite,venue,0,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,runs,15.0,N,,KN Ananthapadmanabhan,HDPK Dharmasena
980955.0,Pune,2016-05-01,RG Sharma,venue,0,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,runs,23.0,N,,AY Dandekar,VK Sharma
980957.0,Rajkot,2016-05-01,AR Patel,venue,0,Gujarat Lions,Kings XI Punjab,Gujarat Lions,field,Kings XI Punjab,runs,8.0,N,,BNJ Oxenford,RJ Tucker
980959.0,Bangalore,2016-05-02,AD Russell,venue,0,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,runs,5.0,N,,M Erasmus,S Ravi
980961.0,Rajkot,2016-05-03,RR Pant,venue,0,Gujarat Lions,Delhi Capitals,Delhi Daredevils,field,Delhi Capitals,runs,8.0,N,,CB Gaffaney,BNJ Oxenford
980963.0,Kolkata,2016-05-04,AD Russell,venue,0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Kolkata Knight Riders,runs,7.0,N,,AK Chaudhary,HDPK Dharmasena
980965.0,Delhi,2016-05-05,AM Rahane,venue,0,Delhi Capitals,Rising Pune Supergiants,Rising Pune Supergiants,field,Rising Pune Supergiants,runs,7.0,N,,C Shamshuddin,RJ Tucker
980967.0,Hyderabad,2016-05-06,B Kumar,venue,0,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,field,Sunrisers Hyderabad,runs,5.0,N,,M Erasmus,S Ravi
980969.0,Bangalore,2016-05-07,V Kohli,venue,0,Royal Challengers Bangalore,Rising Pune Supergiants,Royal Challengers Bangalore,field,Royal Challengers Bangalore,runs,7.0,N,,CB Gaffaney,BNJ Oxenford
980971.0,Chandigarh,2016-05-07,MP Stoinis,venue,0,Kings XI Punjab,Delhi Capitals,Delhi Daredevils,field,Kings XI Punjab,runs,9.0,N,,HDPK Dharmasena,CK Nandan
980973.0,Visakhapatnam,2016-05-08,A Nehra,venue,0,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,runs,85.0,N,,S Ravi,C Shamshuddin
980975.0,Kolkata,2016-05-08,P Kumar,venue,0,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,runs,5.0,N,,M Erasmus,RJ Tucker
980977.0,Chandigarh,2016-05-09,SR Watson,venue,0,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,Royal Challengers Bangalore,runs,1.0,N,,AK Chaudhary,HDPK Dharmasena
980979.0,Visakhapatnam,2016-05-10,A Zampa,venue,0,Rising Pune Supergiants,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,4.0,N,,CB Gaffaney,VK Sharma
